[2013-07-07 23:17] [TOW] Hector_Goldman started towing vehicle #-34, owned by false, from Julius Thruway West (pos = 1203.6396484375, 2206.7060546875, 7.3333764076233, rot = 359.35180664063, 359.87915039063, 271.38977050781, health = 1000.2442626953)
[2013-10-12 12:44] [TOW] Nagy_Attila started towing vehicle #661, owned by Sebastiano Volz, from Playa del Seville (pos = 2804.806640625, -1995.6025390625, 13.281591415405, rot = 0.15380859375, 359.92858886719, 96.17431640625, health = 1000.2442016602)
[2013-10-12 12:48] [TOW STOP] Nagy_Attila stopped towing vehicle #661, owned by Sebastiano Volz, in Santa Maria Beach (pos = 321.955078125, -1839.658203125, 4.4173793792725, rot = 359.95056152344, 0.0164794921875, 213.91479492188, health = 1000.2442016602)
[2013-10-12 15:57] [TOW] Matthew_Tyler started towing vehicle #571, owned by Alessandro Ravanelli, from Conference Center (pos = 1320.296875, -1740.78125, 13.215188980103, rot = 358.89038085938, 359.99450683594, 180.46142578125, health = 299.87789916992)
[2013-10-12 15:57] [TOW STOP] Matthew_Tyler stopped towing vehicle #571, owned by Alessandro Ravanelli, in Conference Center (pos = 1320.296875, -1740.765625, 13.211538314819, rot = 358.96179199219, 359.99450683594, 180.47790527344, health = 299.87789916992)
[2013-10-12 15:57] [TOW] Matthew_Tyler started towing vehicle #571, owned by Alessandro Ravanelli, from Conference Center (pos = 1320.484375, -1740.763671875, 13.183824539185, rot = 358.9453125, 359.68688964844, 179.58801269531, health = 299.87789916992)
[2013-10-12 15:59] [TOW STOP] Matthew_Tyler stopped towing vehicle #571, owned by Alessandro Ravanelli, in Santa Maria Beach (pos = 327.7822265625, -1841.8896484375, 4.3353562355042, rot = 358.96728515625, 359.98352050781, 249.68078613281, health = 299.87789916992)
[2013-10-12 15:59] [TOW] Matthew_Tyler started towing vehicle #571, owned by Alessandro Ravanelli, from Santa Maria Beach (pos = 390.6005859375, -1770.2001953125, 5.027449131012, rot = 359.11010742188, 355.98999023438, 79.661865234375, health = 299.87789916992)
[2013-10-12 15:59] [TOW STOP] Matthew_Tyler stopped towing vehicle #571, owned by Alessandro Ravanelli, in Santa Maria Beach (pos = 391.4794921875, -1770.2099609375, 5.0485134124756, rot = 359.28039550781, 0.1043701171875, 65.989379882812, health = 299.87789916992)
[2013-10-12 15:59] [TOW] Matthew_Tyler started towing vehicle #571, owned by Alessandro Ravanelli, from Santa Maria Beach (pos = 391.583984375, -1770.2626953125, 5.0224175453186, rot = 359.07165527344, 0.15380859375, 64.09423828125, health = 299.87789916992)
[2013-10-12 16:02] [TOW STOP] Matthew_Tyler stopped towing vehicle #571, owned by Alessandro Ravanelli, in Santa Maria Beach (pos = 333.5830078125, -1842.640625, 4.335292339325, rot = 358.96179199219, 0, 232.35534667969, health = 749.69476318359)
[2013-10-12 16:04] [TOW] Jason_Black started towing vehicle #441, owned by Barney Ross, from Market (pos = 1213.1591796875, -1387.8681640625, 13.151538848877, rot = 1.2469482421875, 359.40124511719, 349.09606933594, health = 793.16241455078)
[2013-10-12 16:04] [TOW STOP] Jason_Black stopped towing vehicle #441, owned by Barney Ross, in Market (pos = 1212.814453125, -1381.1826171875, 13.257961273193, rot = 0.362548828125, 0.318603515625, 1.845703125, health = 793.16241455078)
[2013-10-12 18:55] [TOW] Nagy_Attila started towing vehicle #302, owned by Nagy Attila, from Santa Maria Beach (pos = 325.0166015625, -1790.1669921875, 4.2363839149475, rot = 359.98352050781, 0.9832763671875, 181.53259277344, health = 889.37731933594)
[2013-10-12 18:55] [TOW STOP] Nagy_Attila stopped towing vehicle #302, owned by Nagy Attila, in Santa Maria Beach (pos = 325.0166015625, -1790.1669921875, 4.2363839149475, rot = 359.98352050781, 0.9832763671875, 181.53259277344, health = 889.37731933594)
[2013-10-12 19:39] [TOW] Jason_Black started towing vehicle #581, owned by Don Marco, from Los Santos International (pos = 1966.93359375, -2322.83203125, 13.185437202454, rot = 359.75830078125, 359.82971191406, 302.04162597656, health = 299.87789916992)
[2013-10-12 22:20] [TOW] Don_Marco started towing vehicle #553, owned by Don Marco, from Idlewood (pos = 1971.986328125, -1737.9189453125, 15.70695400238, rot = 0.087890625, 0.0054931640625, 321.13037109375, health = 1000.2442016602)
[2013-10-12 22:24] [TOW STOP] Don_Marco stopped towing vehicle #553, owned by Don Marco, in Santa Maria Beach (pos = 344.7294921875, -1792.3818359375, 4.6497468948364, rot = 358.86840820312, 359.7802734375, 148.09020996094, health = 1000.2442016602)
[2013-10-12 23:39] [TOW] Cserep_Martin started towing vehicle #100, owned by Thomas Smecker, from Market Station (pos = 864.21484375, -1365.4423828125, 13.796746253967, rot = 359.63195800781, 0.5987548828125, 329.00207519531, health = 998.77899169922)
[2013-10-12 23:40] [TOW STOP] Cserep_Martin stopped towing vehicle #100, owned by Thomas Smecker, in Verdant Bluffs (pos = 1081.1396484375, -1854.080078125, 13.611112594604, rot = 359.75830078125, 359.87365722656, 267.96203613281, health = 998.77899169922)
[2013-10-12 23:53] [TOW] Jason_Black started towing vehicle #223, owned by Kaiser Mucsacso, from Santa Maria Beach (pos = 329.697265625, -1793.947265625, 4.5523128509521, rot = 358.56628417969, 359.20349121094, 146.81030273438, health = 888.88891601562)
[2013-10-12 23:53] [TOW STOP] Jason_Black stopped towing vehicle #223, owned by Kaiser Mucsacso, in Santa Maria Beach (pos = 296.6748046875, -1782.56640625, 4.1238303184509, rot = 359.58801269531, 0.6591796875, 97.2509765625, health = 888.88891601562)
[2013-10-12 23:53] [TOW] Jason_Black started towing vehicle #534, owned by Dani Devenyi, from Santa Maria Beach (pos = 328.5751953125, -1790.2822265625, 4.591646194458, rot = 359.50561523438, 0.7635498046875, 173.05114746094, health = 843.9560546875)
[2013-10-12 23:53] [TOW STOP] Jason_Black stopped towing vehicle #534, owned by Dani Devenyi, in Santa Maria Beach (pos = 297.369140625, -1786.193359375, 4.1426701545715, rot = 359.5166015625, 0.3515625, 106.50146484375, health = 843.9560546875)
[2013-10-12 23:53] [TOW] Jason_Black started towing vehicle #553, owned by Don Marco, from Santa Maria Beach (pos = 324.5380859375, -1790.876953125, 4.5151696205139, rot = 359.82421875, 0.933837890625, 179.89013671875, health = 1000.2442016602)
[2013-10-12 23:53] [TOW STOP] Jason_Black stopped towing vehicle #553, owned by Don Marco, in Santa Maria Beach (pos = 324.5380859375, -1790.876953125, 4.5151696205139, rot = 359.82421875, 0.933837890625, 179.89013671875, health = 1000.2442016602)
[2013-10-12 23:53] [TOW] Jason_Black started towing vehicle #302, owned by Nagy Attila, from Santa Maria Beach (pos = 326.11328125, -1788.681640625, 4.8198852539062, rot = 349.20593261719, 315.00549316406, 193.56811523438, health = 730.15875244141)
[2013-10-12 23:54] [TOW STOP] Jason_Black stopped towing vehicle #302, owned by Nagy Attila, in Santa Maria Beach (pos = 340.3583984375, -1809.4228515625, 3.9664216041565, rot = 1.8951416015625, 359.98901367188, 358.47839355469, health = 730.15875244141)
[2013-10-12 23:54] [TOW] Jason_Black started towing vehicle #302, owned by Nagy Attila, from Santa Maria Beach (pos = 341.927734375, -1803.4130859375, 4.1534156799316, rot = 0.6536865234375, 0.4888916015625, 355.88012695312, health = 730.15875244141)
[2013-10-12 23:55] [TOW STOP] Jason_Black stopped towing vehicle #302, owned by Nagy Attila, in Santa Maria Beach (pos = 340.25, -1809.2626953125, 3.9720318317413, rot = 1.944580078125, 359.82421875, 358.41796875, health = 730.15875244141)
[2013-10-12 23:55] [TOW] Jason_Black started towing vehicle #403, owned by Dorina Cross, from Santa Maria Beach (pos = 318.39453125, -1791.9306640625, 4.3026905059814, rot = 359.22546386719, 0.8184814453125, 187.59704589844, health = 820.0244140625)
[2013-10-12 23:56] [TOW STOP] Jason_Black stopped towing vehicle #403, owned by Dorina Cross, in Santa Maria Beach (pos = 295.3916015625, -1778.99609375, 4.033570766449, rot = 358.56079101562, 359.88464355469, 96.542358398438, health = 820.0244140625)
[2013-10-13 00:15] [TOW] Cserep_Martin started towing vehicle #669, owned by Trevalt Hamika, from Jefferson (pos = 2107.623046875, -1294.0283203125, 23.90558052063, rot = 359.54956054688, 359.91760253906, 241.21032714844, health = 299.87789916992)
[2013-10-13 00:15] [TOW STOP] Cserep_Martin stopped towing vehicle #669, owned by Trevalt Hamika, in Jefferson (pos = 2107.62109375, -1294.02734375, 23.912830352783, rot = 359.62097167969, 359.91760253906, 241.21032714844, health = 299.87789916992)
[2013-10-13 00:15] [TOW] Cserep_Martin started towing vehicle #669, owned by Trevalt Hamika, from Jefferson (pos = 2107.1845703125, -1293.7978515625, 23.892545700073, rot = 356.49536132812, 359.6923828125, 239.72717285156, health = 299.87789916992)
[2013-10-13 09:31] [TOW] Dani_Devenyi started towing vehicle #35, owned by false, from El Corona (pos = 1802.921875, -1866.853515625, 13.140261650085, rot = 358.98376464844, 359.8681640625, 359.02770996094, health = 1000.2442016602)
[2013-10-13 09:31] [TOW STOP] Dani_Devenyi stopped towing vehicle #35, owned by false, in El Corona (pos = 1802.921875, -1866.853515625, 13.140261650085, rot = 358.98376464844, 359.8681640625, 359.02770996094, health = 1000.2442016602)
[2013-10-13 11:14] [TOW] Nagy_Attila started towing vehicle #673, owned by Lorenzo Esteban, from Verona Beach (pos = 1052.5419921875, -1839.0166015625, 13.339999198914, rot = 358.32458496094, 0.24169921875, 293.06030273438, health = 299.87789916992)
[2013-10-13 11:15] [TOW STOP] Nagy_Attila stopped towing vehicle #673, owned by Lorenzo Esteban, in Santa Maria Beach (pos = 349.76953125, -1776.2490234375, 4.9805827140808, rot = 2.724609375, 1.0162353515625, 152.08374023438, health = 299.87789916992)
[2013-10-13 11:17] [TOW] Nagy_Attila started towing vehicle #673, owned by Lorenzo Esteban, from Santa Maria Beach (pos = 351.5625, -1773.1484375, 4.8845200538635, rot = 359.65942382812, 0.7745361328125, 147.3486328125, health = 299.87789916992)
[2013-10-13 11:17] [TOW STOP] Nagy_Attila stopped towing vehicle #673, owned by Lorenzo Esteban, in Santa Maria Beach (pos = 324.8447265625, -1841.369140625, 4.413637638092, rot = 0.06591796875, 0.054931640625, 234.78881835938, health = 299.87789916992)
[2013-10-13 12:03] [TOW] Nagy_Attila started towing vehicle #673, owned by Lorenzo Esteban, from Verdant Bluffs (pos = 1459.625, -1846.4501953125, 13.30326461792, rot = 359.90661621094, 359.99450683594, 278.17932128906, health = 271.06225585938)
[2013-10-13 12:05] [TOW STOP] Nagy_Attila stopped towing vehicle #673, owned by Lorenzo Esteban, in Santa Maria Beach (pos = 324.1611328125, -1820.7314453125, 4.4140195846558, rot = 0.087890625, 359.97253417969, 97.459716796875, health = 271.06225585938)
[2013-10-13 14:19] [TOW] Don_Marco started towing vehicle #495, owned by Big Steve, from Rodeo (pos = 254.537109375, -1672.349609375, 9.4854030609131, rot = 5.0152587890625, 0.911865234375, 44.549560546875, health = 299.87789916992)
[2013-10-13 14:21] [TOW] Jason_Black started towing vehicle #351, owned by Thomas Edison, from Fallen Tree (pos = -659.2861328125, -485.984375, 38.3034324646, rot = 1.2249755859375, 3.856201171875, 219.55078125, health = 299.87789916992)
[2013-10-13 14:21] [TOW] Don_Marco started towing vehicle #495, owned by Big Steve, from Santa Maria Beach (pos = 340.3291015625, -1751.2734375, 4.3388047218323, rot = 0.823974609375, 359.89013671875, 192.27172851562, health = 299.87789916992)
[2013-10-13 14:22] [TOW STOP] Don_Marco stopped towing vehicle #495, owned by Big Steve, in Santa Maria Beach (pos = 335.2734375, -1844.3671875, 4.5858607292175, rot = 0.4779052734375, 359.90661621094, 237.96936035156, health = 299.87789916992)
[2013-10-13 14:25] [TOW STOP] Jason_Black stopped towing vehicle #351, owned by Thomas Edison, in Santa Maria Beach (pos = 350.021484375, -1809.7451171875, 4.1474227905273, rot = 357.81372070312, 0.0823974609375, 181.03271484375, health = 299.87789916992)
[2013-10-13 19:23] [TOW] Dani_Devenyi started towing vehicle #85, owned by false, from Santa Maria Beach (pos = 462.880859375, -1732.2939453125, 9.8449001312256, rot = 354.95727539062, 7.00927734375, 204.48852539062, health = 770.20758056641)
[2013-10-13 19:23] [TOW STOP] Dani_Devenyi stopped towing vehicle #85, owned by false, in Santa Maria Beach (pos = 462.880859375, -1732.2939453125, 9.8449001312256, rot = 354.95727539062, 7.00927734375, 204.48852539062, health = 770.20758056641)
[2013-10-14 20:54] [TOW] Dani_Devenyi started towing vehicle #534, owned by Dani Devenyi, from Los Santos International (pos = 1544.5322265625, -2312.7705078125, 13.295121192932, rot = 359.81323242188, 359.17602539062, 257.81066894531, health = 720.39074707031)
[2013-10-14 20:56] [TOW STOP] Dani_Devenyi stopped towing vehicle #534, owned by Dani Devenyi, in Santa Maria Beach (pos = 345.6171875, -1783.8818359375, 4.9867219924927, rot = 359.00024414062, 0.736083984375, 152.3583984375, health = 720.39074707031)
